message_id,user_message,romanized_text,layer1_flags,selection_reason
4441,"""آج تئیس جون ہے اور گرین کے چار بج کر ایک منٹ ہو گیا ہے. موسم کی تفصیل بتائیں آئندہ چند گھنٹوں کی کا بارش آنے کی امکان ہے اور کتنے ہیں.""","""aj juice pone hai aur green ke chaar baj kar aik minute ho gaya hai. mausam ki tafseel bitayen aindah chand ghanton ki ka barish aane ki imkaan hai aur kitney hain.""",,full_coverage
4442,"""دالش کے امکانوں کی پرسند رہے ہیں آج رات گویا کالا""",""" dalsh ke imamano ki purseend rahe hain aaj raat goya kala""",,full_coverage
4443,"""بارش کہا ہے بارش کے امکان کتنے ہیں. کتنے پرسنٹ ہیں اج رات کو یا گیم. اج رات یا اب یا تل کو. کب بارش ائے گی یا کتنے پرسنٹ امکان ہے. اور اندھی وغیرہ بھی ائے گی.""",“barsh kaha hai barish ke imkaan kitney hain. kitney personal hain uj raat ko ya game. uj raat ya ab ya tall ko. kab barish aye gi ya kitney personal imkaan hai. aur andhi waghera bhi aye gi.,,full_coverage
4445,"""مجھے فری ایم بی چاہیے""",""" mujhe free amby chahiye""",,full_coverage
4446,"""پچاس ہزار روپے چاہئے""",""" pachas hazaar rupay chahye""",,full_coverage
4447,"""جسوری کوئی مذاق کر رہا تھا۔""","""jassori koi mazaq kar raha tha.",,full_coverage
4448,"""بشیر کی لاویز""","""bshir ki laweez""",,full_coverage
4449,"""بغیر برسات کے دھر میں کیا فصل ہو سکتا ہے؟""",“Bighir barsaat ke dhar mein kya fasal ho sakta hai?”,,full_coverage
4451,"""السلام علیکم پرانگوار کی موسم کیسے دیکھا ہے""","""Lslam alaikum purangwar ki mausam kaise dekha hai""",,full_coverage
4452,"""میں یہ جاننا چاہتا تھا کہ گماد کی فصل کے لیے کون سی زمین اچھی ہوتی ہے""",""" main yeh jaanna chahta tha ke ghmad ki fasal ke liye konsi zameen achi hoti hai.""",,full_coverage
4453,"""اچھا میرے پاس بھاری میرا زمین ہے تو اس کے لیے کون سی قسم کی بیج صحیح ہوتی ہے اور اگر ایک ایکڑ بھی زمین ہے تو اس میں کتنے کلو گرام بیج استعمال کریں""",“acha mere paas bhari mera zameen hai to uss ke liye konsi qisam ki beej sahi hoti hai aur agar aik acre bhi zameen hai to uss mein kitne klov gram beej use karein”,,full_coverage
4454,"""نہیں، میں گنا کے بارے ہی پوچھ رہا ہوں آپ سے""",""" nahe, mein gina ke baare hi pooch raha hun aap se""",,full_coverage
4455,"""مجھے یہ بتائیں کہ گنّا کی کون سے بیج کا انتخاب کروں اور اگر میرے پاس ایک ایکڑ زمین ہے تو اس میں کتنے کلوگرام بیج استعمال کرنا چاہیے""",""" mujhe ye bitayen ke gunga ki kon se beej ka intikhab karon aur agar mere paas aik acre zameen hai to uss mein kitney kilograme beej istemal karna chahiye.""",,full_coverage
4456,"""اچھا اور یہ بھی بتا دیں کہ اگر میری زمین توڑی سی کمزور ہے تو اس میں کون سی کھاد کا استعمال کرنا چاہیے""",“acha aur ye bhi bta den ke agar meri zameen tori si kamzor hai to iss me kon si khad ka istimal karna chahiye.”,,full_coverage
4457,"""اچھا میرے پاس اگر پوٹاش والی کھاد نہ ہو تو کون سی کھاد استعمال کرنی چاہیے""",“acha mere paas agar potash wali khad na ho to konsi khad use karni chahiye”,,full_coverage
4458,"""نہیں میرے پاس کوٹاش ہے ہی نہیں تو اس کے علاوہ میں کیا استعمال کر سکتا ہوں""",""" nahe mere pass kotash hai hi nahi to iss ke ilawa mein kya use kar sakta hun.""",,full_coverage
4459,"""اچھا یہ بتا دیں کہ کیا میں کماد کے ساتھ گندم کی خواہش بھی کر سکتا ہوں اگر میرے پاس زیادہ ایکڑ میں زمین ہے""",“acha yeh bta den k kya mein kamad ke sath gandum ki khwahish bhi kar sakta hun agar mere paas zyada acre mein zameen hai”,,full_coverage
4460,"""اچھا اب میں پل کی کاشت کے بارے میں پوچھ رہا تھا آپ سے تو پہلے تو یہ بتائیں کہ پل کس لیے استعمال کیا جاتا ہے اور اس کو اگر میں نے بازار میں بیچنا ہو تو کون سی قسم سب سے مہنگی بک کی ہے""",“acha ab mein pal ki kaasht ke baray mein pooch raha tha aap se to pehle to ye bitayen ke pal kis liye istemal kiya jata hai aur usko agar main ne bazar mein bechna ho to kon si qisam sab se mehngi book ki hai”,,full_coverage
4461,"""میں آپ سے دل کی کاشت کے بارے میں پوچھ رہا تھا کہ اس کی کون یہ کس لیے استعمال کیا جاتا ہے اور اگر میں بازار میں اسے بیچنا چاہوں تو کون سی قسم سب سے مہنگی بکھتی ہے""",""" main aap se dil ki kasht ke baray mein pooch raha tha ke uski kon ye kis liye istemal kiya jata hai aur agar main bazar me usay bechna chahoon to kon si qisam sab se mehngi bikti hai.""",,full_coverage
4462,"""اچھے مجھے یہ بتاتے میں نے ابھی تک کتنے سوال آپ سے کی ہیں""","""achi mujhe yeh batatay maine abhi tak kitney sawal aap se ki hain""",,full_coverage
4463,"""کیک ایکڑ میں کتنے کیٹو گرام بیج استعمال کرنا چاہیے""",“ack acre mein kitne kito gram beej use karna chahiye”,,full_coverage
4464,"""آج منڈی میں آلو اور پیاز کی کیا ریٹ سل رہی ہے؟""","""aj manndi mein aloo aur pays ki kya rate sil rahi hai?",,full_coverage
4465,"""گندم کی بیماری کے بارے میں بتاؤ""",""" gandum ki bimari ke baare mein batao""",,full_coverage
4467,"""اچھا بشیر مجھے یہ بتاؤ کل اسلام آباد میں کس چیز کی چھٹی ہے""","""achha Basheer mujhe yeh batao kal Islamabad mein kis cheez ki chhutti hai.""",,full_coverage
4468,"""اچھا ٹھیک ہے بتاؤ کیا معلومات فراہم کر سکتے ہو مجھے""","""achha theek hai batao kya maloomat faraham kar sakte ho mujhe.""",,full_coverage
4469,"""مجھے یہ بتاؤ کل اسلام آباد میں کس چیز کی چھٹی ہے""",""" mujhe yeh batao kal Islamabad mein kis cheez ki chhutti hai""",,full_coverage
4470,"""اچھا میں نے گندم کی فصل اگانی ہے تو مجھے بتاؤ کہ میں کھیتوں میں اگاؤں یا گھر کے لان میں""","""achha maine gandum ki fasal agani hai to mujhe batao k main khaiton mein ugao ya ghar ke lawn me.",,full_coverage
4471,"""اچھا مجھے بحاول کریں موسم بتاؤ کیا پورے اگلے دو مہینوں میں بارش کا امکان""",""" acha mujhe bahawal karen mausam batao kya poore aglay do mahino mein barish ka imkaan""",,full_coverage
4472,"""مجھے آج کا موسم بتاؤ""",""" mujhe aaj ka mausam batao""",,full_coverage
4473,"""مجھے کل کا موسم بتا""",""" mujhe kal ka mausam bata""",,full_coverage
4474,"""اچھا مجھے یہ خبریں سنا دیں""",""" acha mujhe yeh khabrain suna den""",,full_coverage
4475,"""گنا کی کاشت کیلئے کون سی زمین سب سے زیادہ موجود ہے""","""agna ki kaasht ke liye kon si zameen sab se zyada mojood hai""",,full_coverage
4477,"""دھان اور کپاس کی کٹائی کے بعد کماد کے لیے زمین کیسے تیار کرنی چاہیے""","""dan aur cupas ki katai ke baad kumad ke liye zameen kaise tayyar karni chahiye.""",,full_coverage
4479,"""کماد کی کاشت کے لیے فی ایکڑ کتنی آنکھیں اور بیج کی شرح کیا ہونی چاہیے""",“mad ki kasht ke liye fi acre kitni ankhen aur beej ki shara kya honi chahiye”,,full_coverage
4480,"""جی ہاں میں گنا کے بارے ہی جاننا چاہتا ہوں""","""ji haan mein gina ke baare hi janna chahta hun""",,full_coverage
4481,"""گنا کی کاشت کیلئے فی ایکڑ کتنے بیج کی ضرورت ہے""","""agna ki kaasht ke liye fi acre kitne beej ki zaroorat hai.""",,full_coverage
4482,"""گنا کی کاشت کیلئے ایکڑ کتنے بیج کی ضرورت ہے""","""agna ki kaasht ke liye acre kitne beej ki zaroorat hai.""",,full_coverage
4483,"""گنا کے صحت مند بیج کے انتخاب کے لیے کن عوامل کا خاص خیال رکھنا چاہیے""","""agna ke sehat mand beej ke intikhab ke liye kin awamil ka khas khayaal rakhna chahiye.""",,full_coverage
4484,"""مجھے بیج کتنا ڈالنا چاہیے گندم کا ایک ایکڑ میں""",""" mujhe beej kitna daalna chahiye gandum ka ek acre mein""",,full_coverage
4485,"""بارانی ہے۔""","""barani hai.",,full_coverage
4486,"""آج کا موسم بتا دو مجھے آج کا موسم بتا دو""","""aj ka mausam bata do mujhe aaj ka mausam bata do""",,full_coverage
4487,"""گنّا کے سم و بیج کو کاشت سے پہلے بیماری سے بچانے کے لیے کس محلول میں ڈبونا چاہیے""",“Guna ke sm o beej ko kaasht se pehle bimari se bachanay ke liye kis mehlool mein dubona chahiye”,,full_coverage
4488,"""گنا کی خزاں کاشت کا موضوع وقت کون سا ہے""","""agna ki khizaan kasht ka mauzo waqt kon sa hai""",,full_coverage
4489,"""گنّا کو کھیلیاں بنا کر کاشت کرنے کا طریقہ کیا ہے""",“unga ko kheliyan bana kar kaasht karne ka tareeqa kya hai”,,full_coverage
4490,"""کم زرخیزی والی زمین میں گرنے کے لیے کھاد کی سفارش کردہ مقدار کیا ہے""","""کم zarkhaizi wali zameen mein girnay ke liye khad ki sifarish kardah miqdaar kya hai.""",script_leakage,full_coverage
4491,"""کماد کی ستمبر کاشتہ فصل کو سالانہ کتنے پانی اور کتنی آباشیوں کی ضرورت ہوتی ہے""",“mad ki September kashta fasal ko salana kitne pani aur kitni Abeashyon ki zaroorat hoti hai”,,full_coverage
4492,"""اگر پانی تقریبا اچھا ہوتو اسے گنا کے لیے کیسے استعمال کرنا چاہیے""",""" agar pani taqreeban acha hoto usse gina ke liye kaise use karna chahiye.""",,full_coverage
4493,"""گنا کی آبپاشی کے لیے پانی کے معیار کے کیا پیمانے ہونے چاہئے""",“agna ki aabpaashi ke liye pani ke miyaar ke kya pemanay honay chahye”,,full_coverage
4494,"""فصل کا عدل بدل گنا کی جڑی بوٹیاں کو ختم کرنے میں کیسے مدد دیتا ہے""",“Fsaf ka Adal badal gina ki jari bootiyan ko khatam karne mein kaise madad deta hai”,,full_coverage
4495,"""گنا میں جڑی بوٹی مار زہر سپرے کرتے وقت کن احتیاطی تدویر پر عمل کرنا چاہیے""","Ghana mein jari booti maar zeher spre karte waqt kin ehtiyati tadweer par amal karna chahiye.""",,full_coverage
4496,"""گنا میں جڑی بوٹی مار زہر سپرے کرتے وقت کن احتیاطی تدابیر پر عمل کرنا چاہیے""","Ghana mein jari booti maar zeher spre karte waqt kin ehtiyati tadabeer par amal karna chahiye.""",,full_coverage
4497,"""گنّا کی فصل کو کورے اور شدید سردی سے کیسے بچایا جا سکتا ہے""",“Guna ki fasal ko kore aur shadeed sardi se kaise bachaya ja sakta hai”,,full_coverage
4498,"""اسلام علیکم مجھے یہ بتائیں کہ کپاس کی فصل پہ کون سے کیڑے لگتے ہیں""",""" islam alaikum mujhe yeh bitayen ke kapaas ki fasal pe kon se keeray lagte hain""",,full_coverage
4499,"""سلام علیکم مجیب ریٹائر گندم. فصل پر گوز کے كيلا لگتے ہیں.""",""" salam alaikum mujeeb retire gandum. fasal par games ke kela lagte hain.""",,full_coverage
4500,"""السلام علیکم کیا حالِ تشیر""","""slam alaikum kya haal ki tasher""",,full_coverage
4501,"""دیمک گنّا کی فصل کو کیسے نقصان پہنچاتی ہے اور اس کا تدارک کیسے ممکن ہے؟""",""" deemak gunga ki fasal ko kaise nuqsaan pahunchati hai aur iss ka tadaruk kaise mumkin hai? """,,full_coverage
4502,"""میرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرسی. مرس""",Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy. Mercy,length_ratio_outlier,full_coverage
4504,"""بشیر و اداس و گاما جڑین و فل ہیٹ بھی کیوں نہیں آرہی ہیں""",“Bshir o udaas o gamma jareen o full hate bhi kyun nahi aa rahi hain”,,full_coverage
4506,ابشیریا,abshiryya,,full_coverage
4507,"""میں کہہ رہا ہوں بھئی جڑی گاموں نو یہ فر ہیٹ بھی نہیں آ رہی ہیں تھینا دس ہو بھی کبھی چیز دینی چاہیے گی جڑی فر ہیٹ میں آوان تھی رہ بنجن""",“ main keh raha hun bhae jari گامon no yeh fir hate bhi nahi aa rahi hain Tina das ho bhi kabhi cheez dainee chahiye gi jari fir hate mein awwan thi reh banjin”,script_leakage,full_coverage
4509,"""ہمجوئی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوی جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جوئ جو کاس کا فلاں فوٹو ہم سو رہے ہیں بی آرجنٹین اور پہلے گیٹ اور یہاں کا فلاں فوٹو ہے اوچا وانگ کانگآسپنی سٹاپ پاس پھر رہا ہےمسک ساکھاللہ ہو کیا حال ہے جی کیسے ہو""",Jamجوi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Joi Jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo jo je je je je je je je je je je je je je je je je je je je je je je je je je,script_leakage;repeat_loop;length_ratio_outlier,full_coverage
4510,"""ہلو کیا حال ہے کیسے اوڈی کو""","""hoalo kya haal hai kaise avdi ko""",,full_coverage
4511,"""ہلو کیا حال ہے کیسے اٹھ گئی ہو""",“Halo kya haal hai kaise uth gayi ho”,,full_coverage
4515,"""بشیر آج موسم کا کیا حال ہے؟""","""Bshir aaj mausam ka kya haal hai?",,full_coverage
4517,"""گناہ دانت قیامت ہے انھیں بعد نصاب تک حقیقت گولاں""",""" gunah daant qayamat hai unhe baad nisaab tak haqeeqat golan""",,full_coverage
4518,"""اسلام علیکم ملک کے حالیت، بریتا، اگرے توفیق نے ملتلا گنجور موسم کے سائر ہے، یہ بتائیں""",""" islam alaikum mulk ke haliyat, brita, agaray tofeq ney motla gunjoor mausam ke sahir hai, yeh bitayen""",,full_coverage
4519,"""جی، اسلام علیکم۔""","""ji, islam alaikum.",,full_coverage
4520,"""آج کے موسم کے بارے میں بتائیے آج کا موسم کیسا رہے گا""","""aj ke mausam ke baare mein bataiye aaj ka mausam kaisa rahega.""",,full_coverage
4521,"""یوہسلام وعلیکم کون یہ بتانا یہ کیسے بھلے گا بتانا زیادی کیا دیتا یہ""",“Johslam welcome kon yeh batana yeh kaise bhalega batana zyadi kya deta yeh”,,full_coverage
4522,"""پوروماڈی کیدھر ہے یہ بتانا تمہیں ہے کہ ادھر سے بات کر رہے ہیں گاؤں دیکانہ یہ چل ریچنا یہ کیسے بنے گا""",“Promadi kihar hai yeh batana tumhe hai ke idhar se baat kar rahe hain gaon dikana yeh chal Reechna yeh kaise banay ga.,,full_coverage
4523,"""میں اپنی فیصلہ کی تجربہ کرتا ہوں""",""" main apni faisla ki tajurba karta hun""",,full_coverage
4525,"""سرسا ملگ گھوم ملگ گریم و سپیسر ریگاں پانچ گیزو جین ملگ پانچ سائے""",“sala Malag ghum Malag graam o speaker regan paanch gaisu jain Malag paanch saaye”,,full_coverage
4526,"""میں سردا اور یہ ناپی ساپی مشکل راہ راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راہاں راںمیں""",""" main Sarda aur ye naapi saapi mushkil raah Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan Rahan",repeat_loop;length_ratio_outlier,full_coverage
4527,"""آپ آسان الفاظ میں. لالے گل آئے ہیں مجھے. لالے گل آئے ہیں. پیرے کن پیرے آؤں گے لائے. جو ماں بھی گیتی ہے سوال بات دانی ہے آپ آسان الفاظ میں دوبارہ پوچھیں. سر کل موسم کیسا رہے گا ڈھوگڑی کا.""",“ap آسان alfaaz mein. lale Gul aaye hain mujhe. lale Gul aaye hain. pire kin pire aaenge laye. jo maa bhi Gaiti hai sawal baat daani hai aap آسان alfaaz mein dobara poochen. Sir kal mausam kaisa rahega dhogri ka.”,script_leakage,full_coverage
4528,"""اللہ خباب مظہم تیسر""","""allah khabar mazham teer""",,full_coverage
4529,"""آج میرپور کا موسم کیسا رہے گا؟""","""aj mirpor ka mausam kaisa rahega?",,full_coverage
4530,"""ال لیفتر کا موسم کیسا ہو گا کل""","""all letter ka mausam kaisa hoga kal""",,full_coverage
4532,"""اسکلیف کی تازہ سردیار""",""" skill ki tazah sardian""",,full_coverage
4533,"""اسلام وعلیکم بشیر تحصیل اٹک میں بارش کی کب تک امید ہے""",""" islam wلیکam Basheer tehseel ataaq mein barish ki kab tak umeed hai""",script_leakage,full_coverage
4534,"""اسلام ایکونڈ شریف صاحب کی اردال سیٹال ہیں آپ؟""","""assalam event shareef sahib ki irdal setal hain aap? """,,full_coverage
4535,"""السلام علیکم بشیر صارف کیا دل ہیں آپ کے آپ بھی ہیں""","""Lslam alaikum Basheer Sarif kya dil hain aap ke aap bhi hain""",,full_coverage
4536,"""فرمن فرمن قیمت کیاہے""","""frman frman qeemat kiya hai""",,full_coverage
4537,"""چنے کی ایک سال ہائی ریٹ اور اس سال چنے کی ریٹ گھٹی ہے یا بھر گھٹی""",“chne ki aik saal high rate aur iss saal chune ki rate ghati hai ya bhar ghati”,,full_coverage
4538,بشیر,Basheer,,full_coverage
4539,"""ان پہ گرم کی دیر روشتی""",""" on pe garam ki der rooshti""",,full_coverage
4540,"""ٹھیک ہے۔۔۔ تم ملتان بھیرہ غائب والی روڈ پہ مجھے موسم کا بتاؤ۔""",“ theek hai... tum Multan bhirh gayab wali road pe mujhe mausam ka batao.”,,full_coverage
4541,"""اچھا تو بارش کب ہو گی؟""",""" acha to barish kab hogi?",,full_coverage
4542,"""کپاس کا کیا ریٹ ہو؟""",“Kpas ka kya rate ho?”,,full_coverage
4543,"""غنگر کپاس میں کبھی ملوک زوائی دھوپتے نام""",“Ganger Capas mein kabhi Maluk Zwai dhopte naam”,,full_coverage
4544,"""میں گرام کپاس میں ڈیوپانٹو پگرد رہا ہوں۔""",“me gram cupas mein device pagd raha hoon.,,full_coverage
4546,"""تی حال جانے جیتے ہیں""",“ti haal jaane jeete hain”,,full_coverage
4547,"""بھائی ہم نے والد جنتری پھوک سیں والد کی ڈیسیں جلدی جرام ڈیسیں""",“bhai humne waalid jannat phook seen waalid ki days jaldi juram days”,,full_coverage
4548,"""دھرم دھرم ڈینی او""",""" dharam dharam deeni o""",,full_coverage
4550,"""السلام علیکم بشیر صاحب بکری رکھی ہوئی ہے کہ اُدھرے نا گنا تھا اُدھرے الرجی ہوئی یعنی کہ اُدھروں وال تھلا گنّا خشکی خشکی ہوگئی اُدھرے""","""Lslam alaikum Basheer sahib bakri rakhi hui hai ke udharay na gina tha udharay allergy hui yani ke udharon wall thala gunsa khushki khushki hogayi udharay""",,full_coverage
4551,"""لہنوں گاندگی طریقہ""","""hlanon gandagi tareeqa""",,full_coverage
4552,"""میں ان کے لئے ایک اعلان کرتا ہوں۔""",""" main unke liye aik elaan karta hon""",,full_coverage
4553,"""لہسن اگانے کا طریقہ""","""slamsn ugane ka tareeqa""",,full_coverage
4554,"""مجھے فصل کا کام کرنا ہے گیم کھیلنی ہے""",""" mujhe fasal ka kaam karna hai game khelni hai""",,full_coverage
4555,"""اوکے شکریہ بائی میں جارہی ہوں""",“oke shukriya bayi mein jarhi hun”,,full_coverage
4556,"""کیا ٹیگنر سندھ پر روزپانسنگ بھی چاہیئے کیسے ملے گی بتاؤ""",""" kia tigner Sindh par working bhi chahiye kaise milegi batao""",,full_coverage
4557,"""ٹیل نار سم سے ایم بی کیسے ملتی ہے بتائیں""",“iteel nar sim se ایمB kaise milti hai bitayen”,script_leakage,full_coverage
4558,"""میں اپنے پیش پیش کرتا ہوںموسم کاربتائی""",""" main apne pesh pesh karta hoon themesarbai""",,full_coverage
4559,"""وعلیکم السلام جی کپاس کا ریٹ کیا ہے آج""",“Waleikum salam jee cupas ka rate kya hai aaj”,,full_coverage
4560,"""آج کل گندم کا کیا ریٹ ہے؟""","""aj kal gandum ka kya rate hai?",,full_coverage
4561,"""جی بالکل گندم کریٹ کے بارے میں جاننا چاہ رہا ہوں""","""ji bilkul gandum crat ke baare mein janna chah raha hun""",,full_coverage
4562,"""اور جو تلی کی فیصل ہوتی ہے تلی کی اس کا کیا ریٹ ہے آج""","""اور jo tali ki Faisal hoti hai tali ki iss ka kya rate hai aaj""",script_leakage,full_coverage
4563,"""جی جی بالکل موضوع تبدیل کیا ہے تلی کیا آج کا ریٹ معلومات چاہئے""","""ji jee bilkul mauzo tabdeel kiya hai tali kya aaj ka rate maloomat chahye""",,full_coverage
4565,"""اپنے اپنے اپنے اپنے""",""" apne apne apne",repeat_loop;length_ratio_outlier,full_coverage
4566,"""بشیر آج بارش ہے ہی""","""bshir aaj barish hai hi""",,full_coverage
4567,"""بشیر سناؤ یار کیا حالت مارے""","""Bshir sunao yaar kya halat maray""",,full_coverage
4568,"""مثلا پاگر کیڑے ہیں مکمل كيلا لگا ہوا ہے اس کے لیے کون سا سپرٹ کرنا چاہیے وہ ہمیں مکھتا دیں""",""" maslan paager keeray hain mukammal kela laga hua hai iss ke liye kon sa sprt karna chahiye woh hamein makhta den.""",,full_coverage
4569,"""السلام علیکم کیا لکھ آوازی پڑھ کر بچا سکتی ہیں؟""",“Lslam alaikum kya likh awwazi parh kar bacha sakti hain?”,,full_coverage
4570,"""بھئی اب کون سا فصل پوکھنا چاہیے اس موسم میں""",“bhai ab kon sa fasal pookhna chahiye iss mausam mein”,,full_coverage
4571,"""اور جو قومت ہوتا ہے اس کو اگاہی اب اس موسم میں اور یہ کون سا مہینہ چل رہا ہے اب""","""اور jo Qumat hota hai iss ko agahi ab iss mausam mein aur yeh kon sa mahina chal raha hai ab.""",script_leakage,full_coverage
4572,"""اب کتنے مہینوں کے بعد سردی آ جائے گی یہ بتاؤ""","""abb kitne mahino ke baad sardi aa jayegi yeh batao""",,full_coverage
4573,"""اسلام علیکم اب پیٹرول کی قیمت کیا چل رہی ہے یہ بتاؤ""",""" islam alaikum ab petrol ki qeemat kya chal rahi hai yeh batao""",,full_coverage
4574,"""آلو موسم صورتحال کے""","""alo mausam sorat e haal ke""",,full_coverage
4575,"""بارش کا انکار""","""barsh ka inkaar""",,full_coverage
4576,"""تھر پارکرمی برشت گنٹے""","""thar پارkrmi barisht ginte""",script_leakage,full_coverage
4577,"""تل پار کرمی بصبت قبر ہو گی""","""tal paar karmi basbat qabar hogi""",,full_coverage
4578,"""دھرپاکرمی برشایت کب ہو گی؟""",""" dharprami barsayat kab hogi?",,full_coverage
4581,"""تھک پاکر میں بارش کب ہو گی؟""","""thak paker mein barish kab hogi?",,full_coverage
4582,"""بشیر مجھے بتاؤ کہ میں نے کماد کی فصل لگانی ہے۔۔۔تو کماد کی فصل کو پانی کب لگانا چاہیے؟""",“Bshir mujhe batao ke main ne Kamad ki Fazil lagani hai....T Kamad ki Fazil ko pani kab lagana chahiye?”,,full_coverage
4583,"""اچھا بشیر مجھے یہ بتاؤ کہ میں نے کماد کی فصل لگانی ہے۔۔۔تو وہ کس ٹائم پہ لگاؤں؟""",“acha Basheer mujhe yeh batao ke maine kumad ki fasal lagani hai. ...to wo kis time pe lagaoon?,,full_coverage
4584,"""اچھا بشیر مجھے بتاؤ کہ کماد کی فصل لگانے کے لئے کون سا بیج استعمال کرنا چاہئے""","""achha Basheer mujhe batao ke kumad ki fasal laganay ke liye kon sa beej use karna chahye""",,full_coverage
4585,"""مجھے بتاؤ کہ گندم کی فصل میں نے لگانی ہے۔ گندم کی فصل کے لیے کون سا بیج استعمال کرنا چاہئیں؟""",“Mjhe btao ke gandum ki fasal ma ne lagany hai. gandum ki fasal k liye kon sa beej istimal karna chahiye?”,,full_coverage
4586,"""اچھا ہاں میں گندم کے بارے میں جاننا چاہ رہا ہوں""","""achha haan mein gandum ke baare mein janna chah raha hun""",,full_coverage
4587,"""میری زمین آباش ہے۔""",""" meri zameen obaash hai.",,full_coverage
4588,"""مجھے میرے علاقے کا آج کا موسم بتاؤ""",""" mujhe mere ilaqay ka aaj ka mausam batao""",,full_coverage
4589,"""مجھے یہ بتاؤ کہ آم کی قیمت کیا ہے میرے شہر میں""",""" mujhe yeh batao ke aam ki qeemat kya hai mere shehar mein""",,full_coverage
4590,"""اچھا مجھے بتاؤ کہ ٹماٹر کی سردا مرے شہر میں""",""" acha mujhe batao ke timatar ki sarda marey shehar mein""",,full_coverage
4591,"""ہاں مجھے آم کا ریٹ بتاؤ میں نے آم کو پوچھا ہے""","""han mujhe aam ka rate batao maine aam ko poocha hai""",,full_coverage
4592,"""مجھے ٹماٹر کی قیمت کے بارے میں بتاؤ""",""" mujhe timatar ki qeemat ke baare mein batao""",,full_coverage
4593,"""اچھا مجھے بتاؤ کہ میں نے روزہ رکھا رہا ہے تو کیا میں پانی پی لوں روزے کے دوران""",""" acha mujhe batao ke maine roza rakha raha hai to kya mein pani pee lun rozay ke douran""",,full_coverage
4594,"""اچھا مجھے بتاؤ کہ کل فٹبال کے میچ کون جیتا تھا""",""" acha mujhe batao ke kal football ke match kon jeeta tha""",,full_coverage
