message_id,user_message,romanized_text,layer1_flags,openai_verdict,openai_issue_type,openai_reason
2752,"""اچھا بشیر مجھے یہ بتا سکتے ہیں آپ کہ کل سوات سے شام سوات تک موسم کیسا رہے گا؟""","""achi Basheer mujhe yeh bata sakte hain aap ke kal swat se shaam swat tak mausam kaisa rahega?",,clean,,No clear transliteration issue detected.
2753,"""وصلوں کے لیے آسان موسم کیسا ہے؟""","""waslon ke liye asan mausam kaisa hai?",,clean,,No clear transliteration issue detected.
2754,"""اچھا بشیر مجھے بتاؤ کہ یہ گندم کی فصل کی کٹائی کب شروع ہوگی.""","""achha Basheer mujhe batao ke yeh gandum ki fasal ki katai kab shuru hogi.""",,clean,,No clear transliteration issue detected.
2755,"""میں مزدوروں سے اکٹھائی کروں گا.""",""" main mazdooron se akthai karunga.""",,clean,,No clear transliteration issue detected.
2756,"""اچھا بجیر مجھے یہ بتاؤ کہ کیا تمہیں فائر ہائیڈرینٹ سسٹم چلانا آتا ہے.""",""" acha bajir mujhe yeh batao ke kya tumhe fire hiddenat system chalana aata hai.""",,suspicious,implausible_loanword,'hiddenat' is unrelated to ہائیڈرینٹ.
2757,"""اچھا بشیر مجھے یہ بتاؤ اب بھی کوہیستان میں کیسا موسم ہے.""",""" acha Basheer mujhe yeh batao ab bhi kohistan mein kaisa mausam hai.""",,clean,,No clear transliteration issue detected.
2758,"""مہر تعلقہ اتنا چھپڑی کیوں ہے؟""",“Mhar taalluqa itna chhupri kyun hai?”,,clean,,No clear transliteration issue detected.
2759,"""یار میری بات سنو یہ ایٹی ایم مجھے پیسے نہیں دے رہا.""",“Yar meri baat suno yeh atomi am mujhe paise nahi de raha.”,,suspicious,phonetic_mismatch,'atomi am' doesn't match ایٹی ایم phonetically.
2760,"""یار بشیر ایٹی ایم مجھے پیسے نہیں دے رہا ہے یار کیا چاکر رہا ہے اس کا حل بتاؤ.""",“Yar Basheer atem mujhe paise nahi day raha hai yaar kya chaakar raha hai iss ka hal batao.”,,suspicious,phonetic_mismatch,'atem' doesn't match ایٹی ایم phonetically.
2761,"""السلام علیکم. ہم جؤ بہت مہین ہو سوئے گئے. بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہ""",“Lslam alaikum. hum jo bohat muheen ho soye gaye. bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot bohot,repeat_loop,suspicious,degenerate_output,Output is heavily repeated and truncated.
2762,"""السلام علیکم بہترم. میری مکئی بہت سنڈری لگی ہے. بہت زیادہ لگی ہے اس تک کے ہر لگے کون سی دوائی دینی چاہیے؟ سپرے کرنا چاہیے. برسا بہت زیادہ ہوئی ہے یعنی جس وجہ تو سنڈری بہت زیادہ لگی ہے.""",“Lslam alaikum Behtaram. meri makai bohot sandri lagi hai. bohot zyada lagi hai iss tak k har lagey konsi dawai dainee chahiye? spre karna chahiye. barsa bohot zyada hui hai yani jis wajah to sandri bohot zyada lagi hai.,,suspicious,phonetic_mismatch,'sandri' doesn't match سنڈری phonetically.
2763,"""سبیگیں بوم گوگارے چلے.""",“سبigeen boom gogare chale.”,script_leakage,suspicious,script_leakage,Contains Urdu script characters in 'سبigeen'.
2764,"""السلام علیکم جی ٹھیک ہو بھائی ایک کھل سوزی تک کی ریڈ چال دہ ہے نا پالک مشین دھنیا""",“Lslam alaikum jee theek ho bhai aik khil Suzi tak ki red chaal da hai na palaak machine dhuna”,,suspicious,script_leakage,Contains Urdu script characters in 'جی'.
2765,"""قدوں, ٹینڈا, شملہ مرچ, کالی توری.""","""qadon, teenda, shamla namak, kaali tori.""",,suspicious,phonetic_mismatch,'shamla namak' doesn't match شملہ مرچ.
2766,"""سر برنم کی قیمت کیا ہے؟""","""branam ki qeemat kya hai?",,suspicious,phonetic_mismatch,'branam' doesn't match برنم phonetically.
2767,"""اس سے فرقہ بنوں گئی ہے کہ مجھے""",""" iss se firqa banon gayi hai ke mujhe""",,suspicious,phonetic_mismatch,'firqa banon gayi' doesn't match the input.
2768,"""گھنڈرین کی قیمت اسپورٹ کیا ہے.""",""" ghendreen ki qeemat import kya hai.""",,suspicious,implausible_loanword,'import' is unrelated to اسپورٹ.
2769,"""وعلیکم السلام میں اب کا دوست وہ جؤ تم معلومات تھے وہ مجھے بتاؤ.""",“Waleikum salam me ab ka dost wo jo tum maloomat the wo mujhe batao.”,,clean,,No clear transliteration issue detected.
2770,"""تم جؤ بھی بتاؤ میں سن سکتا ہوں.""",“Tam jao bhi batao mein sun sakta hun.”,,suspicious,phonetic_mismatch,'Jao' doesn't match جؤ phonetically.
2771,"""میرا نام عدیث ہے اور میں خبر پاکستان خبر پکٹوں ہاں میں رہتا ہوں. اوشیر علیہ الردیر بھلہ.""",“Mera naam Adis hai aur mein khabar Pakistan khabar pakton haan mein rehta hun. Ashir aleh alder bhala.,,suspicious,phonetic_mismatch,"Several words are mistransliterated, e.g. 'Ashir aleh alder'."
2772,"""ضرور بات گنا کو چھوڑ میں آپ سے ایک اول ضرور بات کرنی کرنی ہے کہ تم میرے لیے کیا کر سکتا ہو.""",“Zur baat gina ko chhod me aap se aik awwal zaroor baat karni karni hai k tum mere liye kya ker sakta ho.,,suspicious,phonetic_mismatch,'Zur baat' and 'gina' don't match the Urdu input.
2773,"""تو مجھے وہ گندم کی ویڈیو بنا کے""","""to mujhe woh gandum ki video bana ke""",,clean,,No clear transliteration issue detected.
2774,"""میں نے سی ایک کیا""",""" main ne si aik kiya""",,clean,,No clear transliteration issue detected.
2775,"""میں نے پوچھا کیا حال ہے.""",""" main ne poochha kya haal hai.""",,clean,,No clear transliteration issue detected.
2776,"""اور چاول پہ بات کریں.""","""اور chawal pe baat karein.""",script_leakage,clean,,No clear transliteration issue detected.
2777,"""گندم کی کٹائی اپریل میں ہو جاتی ہے. تو گندم سے چاول کے دمیان جؤ گیپ ہے اس میں کیا لگا لوں؟""",“ gandum ki katai April mein ho jati hai. to gandum se chawal ke damyan jo gif hai iss mein kya laga lon?,,suspicious,phonetic_mismatch,'gif' doesn't match گیپ phonetically.
2778,"""لیکن یہ فصلیں تو پکنے میں وقت لیں گی تو میں کیا کروں ان کو الکے طرح زمین میں ملا ہوں. کیا کرنا چاہیے. کیونکہ پھر میرے چاول لیٹ ہو جائیں گے. کوئی ایسی چیز نہیں ہے جؤ ایک مہینے کے لیے لگانی ہے. یا اس کا کوئی اور بہتر حل ہو.""",“Like yeh faslein to pakne mein waqt len gi to main kya karon unko alke tarah zameen mein mila hun. kya karna chahiye. kyunke phir mere chawal late ho jaayenge. koi aisi cheez nahi hai jo aik mahinay ke liye lagani hai. ya iss ka koi aur behtar hal ho.,,suspicious,phonetic_mismatch,'Like' and 'alke' don't match the Urdu input.
2779,"""استعمال کروں گا جندید کٹائی ہوگی.""","""استemal karunga Jandeed katai hogi.""",script_leakage,suspicious,script_leakage,Contains Urdu script characters in 'استemal'.
2780,"""کیا کپاس زیادہ اچھی ہے ہے چاول. کپاس کون سی زمین میں کاشت ہوتی ہے؟ چاول کون سی زمین میں کاشت ہوتا ہے؟""",""" kia cupas zyada achi hai hai chawal. cupas kon si zameen mein kaasht hoti hai? chawal kon si zameen mein kaasht hota hai?",,clean,,No clear transliteration issue detected.
2781,"""مشیر تمہارا کیا حال ہے؟""",“Mshir tumhara kya haal hai?,,suspicious,phonetic_mismatch,'Mshir' doesn't match مشیر phonetically.
2782,"""اتھے یار مجھے یہ بتاؤ کہ میری گندم کی فصل ہے میں ضلع بھکر کا رہنے والا ہوں اور آج موسم کیسا رہے گا بھکر میں. میں نے کٹائی کرنی ہے گندم کی.""","""thay yaar mujhe yeh batao ke meri gandum ki fasal hai main zila bhkr ka rehne wala hun aur aaj mausam kaisa rahega bhkr me. ma ne katai karni hai gandum ki.",,suspicious,phonetic_mismatch,'thay' and 'bhkr' don't match the Urdu input well.
2783,"""اچھا مجھے بتاؤ کہ میں گندم کے بعد کون کون سی فصلیں لگا سکتا ہوں.""",“achi mujhe batao ke main gandum ke baad kon kon si faslein laga sakta hun.”,,clean,,No clear transliteration issue detected.
2784,"""ازاد جمعور کشمیر کا موسم کیسا رہے گا.""","""Azad jumor Kashmir ka mausam kaisa rahega.""",,suspicious,phonetic_mismatch,'jumor' doesn't match جمعور phonetically.
2785,"""ٹماٹر کا کیا ریٹ ہے؟""",“ timatar ka kya rate hai?,,clean,,No clear transliteration issue detected.
2786,"""مجھے یہ بتاؤ کہ تحصیل راولپنڈی کا موسمار کیسا ہے.""",""" mujhe yeh batao ke tehseel Rawalpindi ka mousamar kaisa hai.""",,suspicious,phonetic_mismatch,'mousamar' doesn't match موسمار phonetically.
2787,"""ہمارہ سے قریب ترین کونزی منڈی ہے راول منڈی اب مار.""",“Hmarh se qareeb tareen konzi manndi hai Rawal manndi ab maar.”,,suspicious,phonetic_mismatch,'Hmarh' and 'konzi' don't match the Urdu input.
2788,"""سیب کا کیا ریٹ ہے.""",“assib ka kya rate hai.”,,suspicious,phonetic_mismatch,'assib' doesn't match سیب phonetically.
2789,"""اچھا مجھے یہ بتاؤ کہ میں درخت لگانے لگا ہوں تو درخت لگانے کے لیے کون سا موسم ٹھیک ہے اور کس طریقے سے لگانے چاہیے.""",“Acha mujhe ye btao k main darakht laganay laga hun to darakht laganay ke liye kon sa mausam theek hai aur kis tareeqay se laganay chahiye.,,clean,,No clear transliteration issue detected.
2790,"""چلو اچھا مجھے یہ بتاؤ کہ اسلام آباد آباد میں آج موسم کیسا رہے گا.""","""chalo acha mujhe yeh batao ke Islamabad mein aaj mausam kaisa rahega.",,clean,,No clear transliteration issue detected.
2791,"""اچھا یار مجھے یہ بتاؤ میں نے تیل کی فصل کاشت کرنی ہے تو کتنے کلوگرام بیج ایک ایکڑ میں مجھے چاہیے ہوگا.""",“achi yaar mujhe yeh batao maine tail ki fasal kaasht karni hai to kitne kilograme beej ek acre mein mujhe chahiye hoga.”,,clean,,No clear transliteration issue detected.
2792,"""کیا تم غریب ہو.""",""" kiya tum ghareeb ho.""",,clean,,No clear transliteration issue detected.
2793,"""یار میں نے نا دل کی فصل کاشٹ کرنی ہے. اس کی شرح بیج بتاؤ مجھے.""",“Yar maine na dil ki fasal kasht karni hai. iss ki shara beej batao mujhe.”,,suspicious,phonetic_mismatch,'dil' doesn't match تل phonetically.
2794,"""بشیر نے تل نہیں تل کی فصل کافی کیا.""","""Bshir ne tall nahi tall ki fasal kafi kya.""",,suspicious,phonetic_mismatch,'kafi kya' doesn't match the Urdu input.
2795,"""کیا برگر کھانا حلال ہے یا حرام ہے.""",""" kia bargar khana halal hai ya haraam hai.""",,clean,,No clear transliteration issue detected.
2796,"""جانو میں نے تل کی فصل کے بارے میں پوچھا ہے مجھے شرائع بیج بتاؤ.""",“Jano maine tall ki fasal ke baare mein poocha hai mujhe sharaey beej batao.”,,suspicious,phonetic_mismatch,'sharaey' doesn't match شرائع well.
2797,"""کیا تم نے کبھی گرل برگر کھایا ہے؟""",""" kia tune kabhi dream bargar khaya hai?",,suspicious,phonetic_mismatch,'dream bargar' doesn't match گرل برگر.
2798,"""میری زمین بارانی ہے.""",""" meri zameen barani hai.""",,clean,,No clear transliteration issue detected.
2799,"""زرعی سوال کیسے ہوتے ہیں مجھے کچھ سوال بتاؤ جؤ میں تم سے پوچھوں.""",“Zary sawal kaise hotay hain mujhe kuch sawal batao jo main tumse pouchho.”,,clean,,No clear transliteration issue detected.
2804,"""اس اس ریٹ میں زبین چلے ہیں.""",""" uss rate mein Zubain chalay hain.""",,suspicious,likely_iss_uss_error,"'uss' used, but اس here is present/proximal context."
2805,"""کب تم کا کیا ریٹ ہے.""","""kab tum ka kya rate hai.""",,clean,,No clear transliteration issue detected.
2806,"""اس کو پسریں گے.""",""" iss ko pasrin ge.""",,clean,,No clear transliteration issue detected.
2807,"""کتب کارے کے متائیں. مال کی طرح بھی گئی ہے.""",“kitab karay ke mataiyan. mall ki tarah bhi gayi hai.”,,suspicious,phonetic_mismatch,'mataiyan' doesn't match متائیں phonetically.
2809,"""فصلوں کے بارے میں بتائیں. موسم کے بارے میں بتائیں.""",""" fasloon ke baray mein bitaiyn. mausam ke baray mein bitaiyn.""",,clean,,No clear transliteration issue detected.
2810,"""رسول اللہ پور گلور.""",“Rusool Allah poor glore.”,,suspicious,phonetic_mismatch,'glore' doesn't match گلور phonetically.
2811,"""ماں سن پھر گھنپھر ہے.""",“ main sun phir ghanphr hai.”,,suspicious,phonetic_mismatch,'main' doesn't match ماں phonetically.
2812,"""دیسار بور کنوٹ.""","""dasar bore begut.""",,suspicious,phonetic_mismatch,'begut' doesn't match کنوٹ phonetically.
2813,"""اجنبور اجنبور""",""" janbor ajnabbor""",,suspicious,phonetic_mismatch,'janbor ajnabbor' doesn't match اجنبور اجنبور.
2815,"""ہوگے کیا کاموں سون سوگا ہے اسا ہوگا.""","""Hogay kya kamon soon sogha hai asa hoga.""",,suspicious,phonetic_mismatch,'Hogay' and 'sogha' don't match the Urdu input well.
2817,"""وعلیکم السلام. آج مصمم کی دردار کیسی ہے؟""",“Waleikum salam. aaj musammam ki dardar kaisi hai?”,,suspicious,phonetic_mismatch,'musammam' and 'dardar' don't match the Urdu input.
2818,"""آج موسم کی کیا صورت آل ہے.""","""aj mausam ki kya soorat all hai.""",,suspicious,phonetic_mismatch,'all' doesn't match آل phonetically.
2819,"""بیاری میں مصمم کے آرہا""","""Bary mein musammam ke araha""",,suspicious,phonetic_mismatch,'Bary' and 'musammam' don't match the Urdu input.
2820,"""گیاری میں موسم کی اتیاج ہے.""",“گیari mein mausam ki atyaaj hai.”,script_leakage,suspicious,script_leakage,Contains Urdu script characters in 'گیari'.
2821,"""بہت بھی ایک بہت ہی""",“ bahut bhi ek bahut hi”,,clean,,No clear transliteration issue detected.
2822,"""ہیلو آپ کی طبیعہ ٹھیک ہے آپ کیسے ہیں.""",“Halo aap ki tabiyat theek hai aap kaise hain.”,,clean,,No clear transliteration issue detected.
2823,"""ابھی گندم کی تٹائی کر لیں موسم ٹھیک ہے یہ ہمیں آپ بتائیں.""",“ابhi gandum ki tatai kar len mausam theek hai yeh hamein aap bitai.”,script_leakage,suspicious,phonetic_mismatch,'tatai' doesn't match تٹائی phonetically.
2824,"""ہیلو رسین کو گھٹی پڑ گے اس کا ہوئی سارے بہت ہاں گے.""",“Halo rassin ko ghati padenge iss ka hui saaray bahut haanenge.”,,suspicious,phonetic_mismatch,'rassin' and 'haanenge' don't match the Urdu input.
2825,"""مہتری کو گھری پاٹ گئی ہے اس کا کوئی علاج بچا.""",“mutri ko ghiri paat gayi hai iss ka koi ilaj bacha.”,,suspicious,phonetic_mismatch,'mutri' and 'ghiri paat' don't match the Urdu input.
2826,"""اٹھا جؤ کت پائے گئے اس کا کوئی علاج بتائیں.""","""attah jo kt paaye gaye iss ka koi ilaj bitayen.""",,suspicious,phonetic_mismatch,'kt paaye' doesn't match کت پائے گئے phonetically.
2827,"""مکئی کو سندھی لگ گئی ہے اس کا کوئی علاج بتائیں پلیز.""",""" muki ko sindhi lag gayi hai iss ka koi ilaj bitaiin please.""",,suspicious,phonetic_mismatch,'sindhi' doesn't match سندھی phonetically.
2828,"""او سکھ سوٹے ہاں تھے.""","""او sukh sotay haan the.""",script_leakage,suspicious,script_leakage,Contains Urdu script characters in 'او'.
2829,"""موسم کے دودھ ڈھاڑ رہے ہیں.""",“musam ke doodh dhaar rahe hain.”,,suspicious,phonetic_mismatch,'musam' doesn't match موسم phonetically.
2830,"""بسم کو بارے میں چھوڑے ہاروزوں میں بھرکرو.""",“Bsm ko baare mein chhode Haroozon mein bhulkro.”,,suspicious,phonetic_mismatch,"Several words are mistransliterated, e.g. 'Bsm' and 'Haroozon'."
2831,"""اب ہم بارش کس دن ہوگی؟""",« hum barish kis din hogi?,,suspicious,script_leakage,Contains Urdu punctuation/script-like quote and missing transliteration start.
2832,"""جی بتائیں.""","""ji yeh.""",length_ratio_outlier,suspicious,degenerate_output,Output is incomplete and nonsensical.
2833,"""ہم آج کی گندم کا ریٹ کیا ہے یا""",""" hum aaj ki gandum ka rate kya hai ya""",,clean,,No clear transliteration issue detected.
2834,"""گھگھو منڈی میں کیا ریٹ ہے.""","""sgho manndi mein kya rate hai.""",,suspicious,phonetic_mismatch,'sgho' doesn't match گھگھو phonetically.
2835,"""وعلیکم السلام. جی آپ بتا سکتے ہیں کہ پودے پھلوں کے پودے لگانے کی کون سی موسم ٹھیک ہے.""",“WAKUM salam. jee aap bata sakte hain ke pouday phalon ke pouday lagane ki kon si mausam theek hai.”,,suspicious,phonetic_mismatch,'WAKUM' and 'pouday phalon' don't match the Urdu input well.
2838,"""مرہوں باروں ویسیم کے اردر چلتا ہیا تھا.""",""" merhon baaron visive ke irdar chalta hya tha.""",,suspicious,phonetic_mismatch,'visive' and 'irdar' don't match the Urdu input.
2840,"""السلام علیکم بشیرہ کی حالے""","""slam alaikum bshira ki halaay""",,suspicious,phonetic_mismatch,'bshira' doesn't match بشیرہ phonetically.
2841,"""آج میں موسم کی صورتیات پوچھنا چاہتا ہوں کہ آج بارش آئے گی کہ نہیں آئے گی.""",“aj mein mausam ki soortiyat poochna chahta hun ke aaj barish aayegi ke nahi aayegi.,,clean,,No clear transliteration issue detected.
2842,"""اج فصلوں کو پانی لگانا چاہیے کہ نہیں.""",“aj faslun ko pani lagana chahiye ke nahi.”,,clean,,No clear transliteration issue detected.
2843,"""میں سبز چارہ کے بارے میں پوچھنا چاہتا ہوں کہ برسیم کو پانی لگانا چاہیے کہ نہیں.""",“ main sabz charah ke baray mein poochna chahta hun ke braseem ko pani lagana chahiye ke nahi.,,clean,,No clear transliteration issue detected.
2844,"""آج بارش ہونے کے مکان ہیں کہ نہیں ہیں یہ بتا دو مجھے.""","""aj barish hone ke makaan hain ke nahi hain yeh bata do mujhe.""",,clean,,No clear transliteration issue detected.
2845,"""اگر میں جوار اگانا چاہوں تو کون سا بی استعمال کرنا چاہیے.""",""" Agar main jawar uana chahoon to kon sa bi use karna chahiye.""",,suspicious,phonetic_mismatch,'bi' doesn't match بی phonetically.
2846,"""مکہ کا موسم کون سا ہے اس وقت مکہ لگا سکتے ہیں کہ نہیں لگا سکتے ہیں.""",“Mika ka mausam kon sa hai iss waqt mecca laga sakte hain ke nahi laga sakte hain.”,,suspicious,phonetic_mismatch,'Mika' doesn't match مکہ phonetically.
2847,"""بس میں لگا سکتا ہوں.""",“Bass mein laga sakta hun.,,suspicious,degenerate_output,Output is truncated.
2849,"""اور آج گندم کا کیا ریٹ ہے؟""","""اور aaj gandum ka kya rate hai?",script_leakage,clean,,No clear transliteration issue detected.
2850,"""اور مکئی کا کیا ریڑ چل رہا ہے اس وقت؟""","""اور makai ka kya rearr chal raha hai iss waqt? """,script_leakage,suspicious,phonetic_mismatch,'rearr' doesn't match ریڑ phonetically.
2851,"""او لیلہ اللہ السلام علیکم""",“Lala Allah salam alaikum”,,suspicious,phonetic_mismatch,'Lala' doesn't match او لیلہ.
2852,"""آج سکردو کا موسم کیسا ہے؟ اور مری گلگت کا موسم بھی بتا دیں.""","""aj skrdo ka mausam kaisa hai? aur meri Gilgit ka mausam bhi bata den.""",,suspicious,phonetic_mismatch,"'meri' should be 'mari'/'murree', not 'meri'."
2853,"""اپ کی ایچ کتنی ہے؟""","""apki ech kitni hai?",,clean,,
2854,"""میرا مطلب آپ کی عمر کتنی ہے؟""","""Mera matlab aap ki umar kitni hai?",,clean,,
2855,"""چلو ٹھیک ہو گیا. اور اس کے علاوہ کچھ بتائیں.""",“chalo theek ho gaya. aur iss ke ilawa kuch bitayen.”,,suspicious,script_leakage,Roman output contains Urdu punctuation/quotes and mixed script formatting.
2856,"""اہ جی میری بکری بیمار ہے. اس کا کچھ علاج بتائیں. اس کے منہ پہ دانے نکلے ہوئے ہیں.""",“jah jee meri bakri bemaar hai. iss ka kuch ilaj behan. iss ke mun pe dana niklay hue hain.”,,suspicious,phonetic_mismatch,'jah jee' and 'behan' don't match the Urdu source.
2857,"""بکری جؤ ہے وہ مویشی میں آتا ہے نا. اس لیے آپ سے سوال پوچھتا ہے.""",“Bukri ju hai woh maweshi mein aata hai na. iss liye aap se sawal poochta hai.”,,suspicious,phonetic_mismatch,'Bukri ju' and 'maweshi' are misspelled beyond normal variation.
2858,"""السلام علیکم. کیسے ہو دوست؟""","""slam alaikum. kaise ho dost? """,,clean,,
2859,"""ہم یہ آپ کے نکہ فیصل بات کروں.""",""" hum yeh aap ke nk_h Faisal baat karu.""",,suspicious,phonetic_mismatch,'nk_h' doesn't phonetically match the Urdu word.
2860,"""میرے پاس ایک باغ ہے یعنی مالٹا. پشتو مالٹا بولتے ہیں. اور اردو میں کینو میٹا""",""" meray paas ek bagh hai yani maalta. pashto maalta bolte hain. aur urdu mein kinnu meeta.""",,clean,,
2861,"""اور گندم بہے گندم وغیرہ سلاد""","""اور gandum bahy gandum waghera salad""",script_leakage,suspicious,script_leakage,Output starts with Urdu script 'اور' instead of Roman Urdu.
2862,"""گندم کا فصل ہے.""",""" gandum ka fasal hai.""",,clean,,
2863,"""یہاں پہ گندم بہت چھوٹا ہے. اس کا وجہ کیا ہے؟ وہ بہت چھوٹی چھوٹے""",“Iyan pe gandum bahut chota hai. iss ka wajah kya hai? woh bahut choti chote.,,suspicious,phonetic_mismatch,'Iyan' and 'chota' are not faithful transliterations.
2864,"""گندم کا دانہ بڑا ہے لیکن وہ کیا پولتا ہے وہ بڑا ایسا موجہ بہت تم میرا مرہ بہت حراب ہے اس وجہ سے توڑا توڑا بولتا ہو.""",“Gndm ka dana bara hai lekin wo kya Polta hai wo bara aisa moaja bahut tum mera maraah bahut herab hai is wajah se tora tora bolta ho.”,,suspicious,phonetic_mismatch,"Several words are badly garbled: 'Gndm', 'moaja', 'herab'."
2865,"""اس کے لیے کیا ضرور ہے یار دوائی کا نام بھی بتائیں.""",“ uss ke liye kya zaroor hai yaar dawai ka naam bhi bitayen.”,,suspicious,likely_iss_uss_error,"Context suggests 'iss ke liye', but output has 'uss ke liye'."
2866,"""اور نام بھی بتائیے زہر کا کیا نام ہے کہ میں وہ خریدوں گا اس کے لیے اس لیے""","""اور naam bhi bataiye Zoher ka kya naam hai ke main woh khareedon ga iss ke liye is liye.""",script_leakage,suspicious,phonetic_mismatch,'Zoher' should be 'zehar'; 'bataiye' also changes meaning.
2867,"""کیا حال ہیں محسوس صاحب.""",""" kya haal hain mehsoos sahib.""",,suspicious,phonetic_mismatch,'mehsoos' does not match the intended name-like word.
2868,"""اپریل میں کون سی فصل کاشت ہوگی؟""",""" April mein kon si fasal kaasht hogi?",,clean,,
2869,"""اپریل میں کون سی زرعی سرگرمیاں ہوتی ہیں.""",“ April mein kon si zarayi sargarmia hoti hain.”,,clean,,
2870,"""مئی کے مینجے میں کون سی فصل کو کیا کرنا چاہیے.""",""" May ke means mein konsi fasal ko kya karna chahiye.""",,suspicious,phonetic_mismatch,'means' doesn't match 'mahinay'.
2871,"""مہینے کے مہینے میں کون سی فصل میں کیا کرنا چلی گا.""",""" mahinay ke mahinay mein konsi fasal mein kya karna chaliega.""",,clean,,
2872,"""سندھ کے گندم کے بیج ہے.""","""ndh ke gandum ke beej hai.""",,suspicious,phonetic_mismatch,'ndh' drops the initial sound of 'sindh'.
2873,"""اب باشیں.""",“ab bashein.”,,clean,,
2874,"""مجھے سندھ کے گندم کے بیج کی اقسام بتاؤ.""",""" mujhe Sindh ke gandum ke beej ki aqsam batao.""",,clean,,
2875,"""میرے پاس برانی ہے, آبپاشی بھی ہے.""",""" meray paas barani hai, aab paashi bhi hai.",,clean,,
2876,"""زندگی گلدم کی اقسام کے نام بتاؤ میری زمین بارانی ہے.""","""Zindagi Guldam ki aqsam ke naam batao meri zameen barani hai.""",,suspicious,phonetic_mismatch,'Zindagi Guldam' doesn't match the Urdu phrase.
2877,"""مجھے صوبہ سندھ کے گندم کی اقسام بتاؤ میری زمین بارانی ہے.""",""" mujhe soobah Sindh ke gandum ki aqsam batao meri zameen barani hai.""",,clean,,
2878,"""بشیرہ کی عالت تیرا.""","""bshira ki alat tera.""",,suspicious,phonetic_mismatch,'bshira' and 'alat' are garbled transliterations.
2879,"""السلام علیکم بشیر کھانک کیا حال ہیں تیرے.""",“Lslam alaikum Basheer khank kya haal hain tairay.”,,suspicious,phonetic_mismatch,'Lslam' and 'khank' are misspelled beyond normal variation.
2880,"""میں پوچھنا چاہتا ہوں کہ موسم کی کیا صورتحال ہے کہ بارش آنی ہے کہ دپال فور میں نہیں آئے. یہ بتا دو بشیر خان.""",“ main poochna chahta hun ke mausam ki kya sorat e haal hai ke barish aani hai ke dipal for mein nahi aaye. yeh bata do Basheer khan.,,suspicious,phonetic_mismatch,'dipal for' doesn't match the Urdu place name.
2881,"""ہلو السلام علیکم بشیر دوست کیا حال ہے؟""",“Halo salam alaikum Basheer dost kya haal hai?”,,suspicious,phonetic_mismatch,'Halo' and 'Lslam' are garbled transliterations.
2882,"""بشیر دوست آج ہم جؤ جوار ہے اس کے مطلق بات کریں گے.""",“Bshir dost aaj hum juwar hai iss ke mutlaq baat karein gay.,,suspicious,phonetic_mismatch,'Bshir' and 'juwar' are misspelled beyond normal variation.
2883,"""زمون پس مرکے کی صحیح پسانے کی کھیرا غنم. گوڈ جان سلام.""",“zamon pas mrke ki sahi pasanay ki khera ghannum. good jaan salam.”,,suspicious,phonetic_mismatch,"Multiple words are garbled: 'zamon', 'mrke', 'ghannum'."
2884,"""ہم پٹے صحیح پسند لگیں کی وجہ سے ایلیمپیکی راہی جؤ ہونے والی والی پکی ہے.""",""" hum ptay sahi pasand lagen ki wajah se problemic raahi jao hone wali wali paki hai.""",,suspicious,implausible_loanword,'problemic' is unrelated to the Urdu input.
2885,"""کپاس کے پتے کمزور ہو کر گڑ رہے ہیں.""",“copaas ke pte kamzor ho kar gur rahe hain.”,,suspicious,phonetic_mismatch,'copaas' and 'pte' are not faithful transliterations.
2886,"""اچھا بشیر میں نے بیج استعمال کرنا ہے ٹی ایچ سکس تل کے لیے تو مجھے یہ بتاؤ کہ مجھے کہاں سے لینا چاہیے یہ بیج.""","""achha Basheer maine beej istimal karna hai TV six tall ke liye to mujhe yeh batao k mujhe kahan se lena chahiye yeh beej.""",,suspicious,phonetic_mismatch,'TV six tall' doesn't match 'TEH Sکس تل'.
